
ID_VENTA,FECHA_VENTA,HORA_VENTA,CATEGORIA,NOMBRE_PRODUCTO,PRECIO,TIPO_PAGO,CANTIDAD,TOTAL,ESTADO
256,20260417,02.09.19 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
257,20260309,07.46.03 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
258,20260410,08.01.47 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
259,20260506,10.29.48 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
260,20260509,02.45.20 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
261,20260604,12.45.16 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
262,20260418,08.29.13 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
263,20260308,01.10.21 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
264,20260320,02.48.18 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
265,20260418,08.24.14 Pm,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
266,20260320,12.00.17 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
267,20260403,03.58.59 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
268,20260503,08.00.59 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Cancelada
269,20260429,03.47.03 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
270,20260510,01.16.31 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
271,20260604,09.32.56 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
272,20260529,04.46.41 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
273,20260322,05.31.42 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Cancelada
274,20260315,11.02.55 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
275,20260320,03.34.28 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
276,20260508,05.31.49 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
277,20260325,10.58.03 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
278,20260512,06.15.40 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
279,20260428,05.03.04 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
280,20260310,09.15.24 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
281,20260515,09.32.21 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
282,20260515,03.30.57 Pm,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
283,20260527,04.41.13 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
284,20260331,06.54.03 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
285,20260411,06.56.32 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
286,20260322,01.12.28 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
287,20260409,12.25.09 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
288,20260331,12.44.11 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
289,20260308,05.08.47 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
290,20260523,08.37.19 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
291,20260521,01.52.03 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
292,20260604,05.49.47 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
293,20260407,11.32.02 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
294,20260423,02.37.24 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Cancelada
295,20260508,11.39.03 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
296,20260602,07.19.59 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
297,20260421,06.08.16 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
298,20260329,03.34.21 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
299,20260514,03.13.35 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
300,20260329,11.44.54 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
301,20260425,01.15.56 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
302,20260501,03.51.59 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
303,20260521,05.51.32 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
304,20260404,01.37.33 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
305,20260328,07.09.20 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
306,20260415,11.14.27 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
307,20260505,03.48.33 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
308,20260313,09.59.32 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
309,20260413,11.02.00 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
310,20260510,05.43.10 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
311,20260327,11.12.13 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
312,20260513,12.18.20 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
313,20260515,03.20.27 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
314,20260311,08.51.52 Am,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
315,20260604,08.47.25 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
316,20260418,03.11.47 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
317,20260320,04.50.15 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
318,20260423,08.05.59 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
319,20260427,06.10.21 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
320,20260524,07.16.19 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
321,20260403,07.12.51 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Cancelada
322,20260320,02.36.06 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
323,20260409,10.31.54 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
324,20260511,10.47.56 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
325,20260403,04.16.11 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
326,20260415,01.38.42 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
327,20260410,08.10.51 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
328,20260308,01.48.25 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
329,20260323,10.08.46 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
330,20260427,09.42.48 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
331,20260511,10.30.04 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
332,20260403,06.22.09 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
333,20260423,06.33.40 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
334,20260426,12.47.28 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
335,20260408,12.24.47 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
336,20260529,09.53.10 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
337,20260417,04.35.11 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
338,20260313,07.35.28 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
339,20260403,09.23.52 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
340,20260403,10.32.15 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
341,20260318,06.54.10 Pm,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
342,20260326,12.51.32 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
343,20260308,09.19.20 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
344,20260518,08.36.09 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
345,20260404,07.04.24 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
346,20260529,10.29.51 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Cancelada
347,20260322,05.28.51 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
348,20260503,04.50.07 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
349,20260528,09.56.58 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
350,20260415,02.02.39 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
351,20260520,09.05.14 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
352,20260506,08.04.44 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
353,20260329,01.56.15 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
354,20260406,07.00.29 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
355,20260422,03.52.26 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,1,85,Pagada
356,20260326,12.37.43 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
357,20260501,05.08.27 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
358,20260505,08.31.39 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
359,20260324,05.46.14 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
360,20260318,04.11.25 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
361,20260523,03.07.34 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Cancelada
362,20260409,03.53.27 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
363,20260512,12.24.22 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
364,20260528,07.24.12 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
365,20260517,04.10.54 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
366,20260311,01.17.38 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
367,20260501,11.44.54 Pm,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
368,20260312,02.06.54 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
369,20260418,11.25.32 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
370,20260408,08.48.23 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
371,20260521,02.20.39 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
372,20260403,03.55.44 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
373,20260511,12.55.21 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
374,20260430,05.59.59 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
375,20260425,02.40.28 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
376,20260504,01.32.06 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
377,20260322,03.30.35 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
378,20260524,07.46.27 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
379,20260403,01.24.56 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
380,20260416,03.13.31 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
381,20260404,01.31.29 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
382,20260429,03.08.41 Am,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
383,20260506,01.11.35 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
384,20260418,04.06.00 Am,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
385,20260426,10.14.16 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
386,20260315,01.00.04 Pm,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
387,20260429,01.25.44 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
388,20260428,01.05.39 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
389,20260408,02.24.25 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
390,20260521,03.34.22 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
391,20260409,07.59.52 Am,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
392,20260518,06.07.25 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
393,20260517,11.15.52 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
394,20260419,02.25.35 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
395,20260412,02.13.57 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
396,20260320,01.23.09 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
397,20260509,03.12.58 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
398,20260316,08.44.13 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
399,20260526,04.45.32 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
400,20260324,06.03.37 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
401,20260419,01.21.42 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
402,20260514,12.26.57 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Pagada
403,20260403,10.12.46 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Cancelada
404,20260426,05.24.54 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
405,20260508,04.03.50 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
406,20260519,07.58.31 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
407,20260313,03.36.17 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Cancelada
408,20260505,07.44.22 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
409,20260316,06.16.44 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
410,20260503,08.10.52 Pm,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
411,20260408,10.29.18 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
412,20260507,03.33.23 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
413,20260308,07.11.37 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
414,20260510,05.07.16 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
415,20260308,01.23.23 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
416,20260419,02.04.56 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
417,20260319,04.13.38 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
418,20260420,09.22.14 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
419,20260409,03.48.06 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
420,20260427,03.28.14 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
421,20260329,08.21.47 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
422,20260331,08.42.29 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
423,20260402,07.24.32 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
424,20260330,03.22.13 Pm,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
425,20260317,11.11.38 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
426,20260602,03.08.07 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
427,20260411,06.03.25 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
428,20260520,08.30.33 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
429,20260419,04.43.45 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
430,20260420,03.45.32 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
431,20260429,06.29.44 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
432,20260504,07.59.03 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
433,20260429,10.23.11 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
434,20260503,10.12.49 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
435,20260425,01.16.08 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
436,20260423,12.49.03 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
437,20260516,12.59.55 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Cancelada
438,20260414,10.38.46 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
439,20260421,09.21.55 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
440,20260505,09.03.14 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
441,20260529,08.20.36 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
442,20260410,03.23.23 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
443,20260316,11.02.41 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
444,20260523,11.17.30 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
445,20260523,08.00.14 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Cancelada
446,20260522,07.25.30 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
447,20260514,05.09.14 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
448,20260418,09.49.57 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
449,20260516,11.54.07 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
450,20260601,05.32.25 Am,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
451,20260312,07.04.09 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
452,20260604,03.33.01 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
453,20260326,04.25.43 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
454,20260313,08.56.26 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
455,20260418,05.11.37 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
456,20260514,04.34.52 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
457,20260314,01.22.53 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
458,20260418,12.29.55 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
459,20260514,11.37.43 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Cancelada
460,20260509,11.31.34 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
461,20260319,06.29.00 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
462,20260425,05.23.17 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
463,20260329,11.18.56 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
464,20260523,06.46.56 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
465,20260414,01.25.34 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Cancelada
466,20260329,07.07.49 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
467,20260418,11.52.36 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
468,20260519,12.08.16 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
469,20260402,10.59.01 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
470,20260427,10.53.14 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
471,20260328,05.22.09 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
472,20260526,07.01.51 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
473,20260417,08.17.48 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
474,20260501,07.17.26 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
475,20260429,04.53.40 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
476,20260430,07.14.12 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
477,20260316,07.37.50 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
